,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
0,42148138,2022-11-17 14:28:59.843347+00:00,,t,39,73960987044430820,648518346494686197,73960987044425796,648518346481055200,[ 57029 102631   1841],[ 57053 102607   1842]
1,42148197,2022-11-17 14:28:59.843347+00:00,,t,30,73960987044400762,648518346465918000,73960987044403411,648518346481055200,[ 57123 102607   1836],[ 57103 102599   1838]
2,42147757,2022-11-17 14:28:59.843347+00:00,,t,16,73960987044591209,648518346507309433,73960987044596309,648518346481055200,[ 56445 102799   1908],[ 56443 102825   1909]
3,42148257,2022-11-17 14:28:59.843347+00:00,,t,35,73960987044350534,648518346465918000,73960987044313184,648518346481055200,[ 57159 102735   1807],[ 57177 102713   1807]
4,42147775,2022-11-17 14:28:59.843347+00:00,,t,58,73960987044598865,648518346507309433,73960987044613369,648518346481055200,[ 56479 102767   1913],[ 56475 102805   1913]
5,42148396,2022-11-17 14:28:59.843347+00:00,,t,21,73960987044469508,648518346501162584,73960987044494952,648518346481055200,[ 57311 102607   1868],[ 57343 102581   1869]
6,42147902,2022-11-17 14:28:59.843347+00:00,,t,17,73960987044640995,648518346495343183,73960987044617005,648518346481055200,[ 56655 102907   1919],[ 56627 102883   1919]
7,42147986,2022-11-17 14:28:59.843347+00:00,,t,29,73960987044464230,648518346489687091,73960987044433422,648518346481055200,[ 56813 102635   1853],[ 56813 102605   1853]
8,13102182,2022-11-17 14:28:59.843347+00:00,,t,41,73961262794693958,648518346509948986,73961262794688583,648518346481055200,[ 55389 112183   3508],[ 55417 112187   3509]
9,6360205,2022-11-17 14:28:59.843347+00:00,,t,18,73961262526454554,648518346509948986,73961262526467814,648518346481055200,[ 56709 110755   3059],[ 56745 110755   3058]
10,42285944,2022-11-17 14:28:59.843347+00:00,,t,20,74172437075832937,648518346374658993,74172437075838504,648518346481055200,[ 62433 114239   2294],[ 62453 114243   2294]
12,42333531,2022-11-17 14:28:59.843347+00:00,,t,13,73538774646621233,648518346481677983,73538774646613213,648518346481055200,[ 43829 103359   2038],[ 43811 103343   2037]
13,42333321,2022-11-17 14:28:59.843347+00:00,,t,35,73538774646615793,648518346485907592,73538774646600095,648518346481055200,[ 43515 103187   2031],[ 43499 103221   2031]
14,42381542,2022-11-17 14:28:59.843347+00:00,,t,38,74031218349596806,648518346497454917,74031218349606702,648518346481055200,[58359 98973  1835],[58375 98943  1836]
15,42382045,2022-11-17 14:28:59.843347+00:00,,t,20,74031218349631523,648518346489573135,74031218349628970,648518346481055200,[59021 98981  1846],[58989 98981  1846]
16,42382050,2022-11-17 14:28:59.843347+00:00,,t,38,74031218349631656,648518346504132134,74031218349619233,648518346481055200,[58979 99075  1840],[58997 99053  1841]
17,42382072,2022-11-17 14:28:59.843347+00:00,,t,28,74031218349566486,648518346497667574,74031218349547594,648518346481055200,[59025 99247  1815],[59017 99219  1815]
18,42382073,2022-11-17 14:28:59.843347+00:00,,t,45,74031218349593796,648518346495874250,74031218349593738,648518346481055200,[58999 98415  1829],[59023 98399  1830]
19,42382108,2022-11-17 14:28:59.843347+00:00,,t,45,74031218349584080,648518346504132134,74031218349599496,648518346481055200,[59029 99111  1836],[59053 99101  1837]
20,42381617,2022-11-17 14:28:59.843347+00:00,,t,32,74031218349351110,648518346497454917,74031218349583908,648518346481055200,[58427 98997  1825],[58437 98973  1827]
21,42381667,2022-11-17 14:28:59.843347+00:00,,t,46,74031218349556056,648518346497454917,74031218349581338,648518346481055200,[58473 99047  1826],[58495 99027  1827]
22,42382127,2022-11-17 14:28:59.843347+00:00,,t,17,74031218349616877,648518346465918000,74031218349611738,648518346481055200,[59083 99311  1837],[59073 99267  1838]
23,42382132,2022-11-17 14:28:59.843347+00:00,,t,24,74031218349604107,648518346495874250,74031218349596540,648518346481055200,[59073 98619  1835],[59085 98625  1834]
24,42381890,2022-11-17 14:28:59.843347+00:00,,t,30,74031218349584096,648518346497667574,74031218349579009,648518346481055200,[58797 99189  1826],[58781 99163  1826]
25,42533760,2022-11-17 14:28:59.843347+00:00,,t,41,74171956173439261,648518346486128297,74171956173442690,648518346481055200,[62151 99947  2448],[62151 99975  2451]
26,42557036,2022-11-17 14:28:59.843347+00:00,,t,36,74171818801655533,648518346479346642,74171818801658325,648518346481055200,[62005 95637  2607],[62027 95675  2606]
27,42594669,2022-11-17 14:28:59.843347+00:00,,t,23,73679443348440524,648518346474363330,73679443348445200,648518346481055200,[ 48897 101847   1913],[ 48923 101875   1913]
28,502859,2022-11-17 14:28:59.843347+00:00,,t,38,73820455781524763,648518346517481796,73820455781532447,648518346481055200,[ 52557 108949   1953],[ 52539 108921   1954]
29,34091797,2022-11-17 14:28:59.843347+00:00,,t,33,73679374696039832,648518346493841400,73679374696024808,648518346481055200,[48477 99313  2039],[48465 99347  2040]
30,2559455,2022-11-17 14:28:59.843347+00:00,,t,56,73820593623141265,648518346503768225,73820593623150407,648518346481055200,[ 51315 114393   2723],[ 51343 114403   2724]
31,3477857,2022-11-17 14:28:59.843347+00:00,,t,40,73890618233132043,648518346489297260,73890618233134638,648518346481055200,[ 54637 103379   1705],[ 54611 103397   1705]
32,3477912,2022-11-17 14:28:59.843347+00:00,,t,17,73890618233190211,648518346474363330,73890618233178656,648518346481055200,[ 54691 103413   1729],[ 54679 103411   1727]
33,30360785,2022-11-17 14:28:59.843347+00:00,,t,29,73890893513842791,648518346471927451,73890962233481151,648518346481055200,[ 54881 112635   2562],[ 54909 112653   2563]
34,3733959,2022-11-17 14:28:59.843347+00:00,,t,19,73890962635670972,648518346507340831,73890962635689308,648518346481055200,[ 55225 114071   3215],[ 55249 114055   3215]
35,42018635,2022-11-17 14:28:59.843347+00:00,,t,20,73961331044522318,648518346514599623,73961331044516969,648518346481055200,[ 56263 114131   2647],[ 56269 114131   2645]
36,25284053,2022-11-17 14:28:59.843347+00:00,,t,31,73890962367544121,648518346514599623,73890962367532744,648518346481055200,[ 53869 114599   2805],[ 53843 114617   2805]
37,4713724,2022-11-17 14:28:59.843347+00:00,,t,29,74172162063725309,648518346514599623,74172162063852780,648518346481055200,[ 62893 104787   2057],[ 62905 104757   2057]
38,26448955,2022-11-17 14:28:59.843347+00:00,,t,51,73961262257924878,648518346514599623,73961262257896155,648518346481055200,[ 56629 112453   2500],[ 56605 112443   2499]
39,44659469,2022-11-17 14:28:59.843347+00:00,,t,32,74242599862725952,648518346514599623,74242599862728285,648518346481055200,[ 65109 106693   2626],[ 65143 106669   2627]
40,42137051,2022-11-17 14:28:59.843347+00:00,,t,29,73890549647741774,648518346484749133,73890549647637293,648518346481055200,[ 54063 102047   1935],[ 54051 102041   1933]
41,27683210,2022-11-17 14:28:59.843347+00:00,,t,28,73961331245673649,648518346484749133,73961331245493748,648518346481055200,[ 55465 113591   2960],[ 55493 113571   2961]
42,12001380,2022-11-17 14:28:59.843347+00:00,,t,14,73960918325147214,648518346484749133,73960918391776441,648518346481055200,[ 55499 101267   1929],[ 55491 101299   1931]
43,15758006,2022-11-17 14:28:59.843347+00:00,,t,20,74031699990183747,648518346484749133,74031699990139647,648518346481055200,[ 58131 113191   3069],[ 58105 113185   3070]
44,29643890,2022-11-17 14:28:59.843347+00:00,,t,39,73890687690983461,648518346484749133,73890687690990969,648518346481055200,[ 53761 104545   3185],[ 53755 104513   3185]
45,34136340,2022-11-17 14:28:59.843347+00:00,,t,36,73960918325147152,648518346484749133,73960918325136091,648518346481055200,[ 55515 101271   1926],[ 55519 101307   1926]
46,18990352,2022-11-17 14:28:59.843347+00:00,,t,41,74171956106390608,648518346483739029,74171956106382823,648518346481055200,[63033 99339  2351],[63057 99359  2352]
47,29767985,2022-11-17 14:28:59.843347+00:00,,t,14,74171956106390608,648518346483739029,74171956106423245,648518346481055200,[63009 99289  2364],[63027 99321  2365]
48,14456216,2022-11-17 14:28:59.843347+00:00,,t,31,73749880879039594,648518346486097348,73749880879073095,648518346481055200,[ 51169 103961   1999],[ 51163 103971   2001]
49,21540234,2022-11-17 14:28:59.843347+00:00,,t,50,73890755739504260,648518346488896781,73890755806100909,648518346481055200,[ 54429 107791   1928],[ 54439 107817   1930]
50,3506605,2022-11-17 14:28:59.843347+00:00,,t,60,73960986843295684,648518346489293509,73960986843295638,648518346481055200,[ 56153 103117   1535],[ 56187 103095   1536]
51,40535195,2022-11-17 14:28:59.843347+00:00,,t,27,74171956307755984,648518346494664069,74171956307775352,648518346481055200,[62249 99609  2757],[62253 99579  2758]
52,43347486,2022-11-17 14:28:59.843347+00:00,,t,49,73890686952793603,648518346495874250,73890686952769961,648518346481055200,[ 54203 104511   1786],[ 54215 104479   1786]
53,30635925,2022-11-17 14:28:59.843347+00:00,,t,15,73961193873851391,648518346500527576,73961193873845675,648518346481055200,[ 55979 110097   3093],[ 55943 110093   3094]
54,15409587,2022-11-17 14:28:59.843347+00:00,,t,30,74242462423514336,648518346487869652,74242462423663864,648518346481055200,[ 64329 103713   2575],[ 64347 103687   2576]
55,4713621,2022-11-17 14:28:59.843347+00:00,,t,31,74172162063658342,648518346487869652,74172162063663420,648518346481055200,[ 62757 104647   2034],[ 62777 104681   2034]
56,28841816,2022-11-17 14:28:59.843347+00:00,,t,29,73820112184173060,648518346487869652,73820112184178028,648518346481055200,[ 52157 100283   1961],[ 52143 100313   1961]
57,38535352,2022-11-17 14:28:59.843347+00:00,,t,17,74031218416905491,648518346487869652,74031218416902163,648518346481055200,[57637 98929  2045],[57657 98935  2044]
58,34816273,2022-11-17 14:28:59.843347+00:00,,t,34,74101862106257962,648518346487869652,74101862106257478,648518346481055200,[ 60265 107947   2184],[ 60263 107921   2184]
59,34816280,2022-11-17 14:28:59.843347+00:00,,t,21,74101862106030846,648518346487869652,74101862106028598,648518346481055200,[ 60273 107695   2137],[ 60279 107671   2136]
60,43628442,2022-11-17 14:28:59.843347+00:00,,t,27,74242462289499929,648518346482770217,74242462289465489,648518346481055200,[ 64385 102607   2334],[ 64409 102591   2334]
61,15107236,2022-11-17 14:28:59.843347+00:00,,t,64,73820662476834371,648518346476688758,73820662476814018,648518346481055200,[ 52465 115123   2971],[ 52461 115089   2971]
62,19446194,2022-11-17 14:28:59.843347+00:00,,t,29,74171956173490252,648518346487869652,74171956173505432,648518346481055200,[62459 99955  2473],[62489 99985  2474]
63,25221810,2022-11-17 14:28:59.843347+00:00,,t,68,74171818600376212,648518346487869652,74171818600361942,648518346481055200,[62549 95649  2245],[62531 95679  2245]
64,16749587,2022-11-17 14:28:59.843347+00:00,,t,17,74101862038888850,648518346487869652,74101862038894015,648518346481055200,[ 61341 106663   2001],[ 61351 106641   2003]
65,20268147,2022-11-17 14:28:59.843347+00:00,,t,24,74172024557458063,648518346487869652,74172024557480659,648518346481055200,[ 62359 102335   1885],[ 62373 102327   1886]
66,33418032,2022-11-17 14:28:59.843347+00:00,,t,23,74312899887489986,648518346487869652,74312899887481747,648518346481055200,[ 65991 104485   2644],[ 66015 104477   2643]
67,38535370,2022-11-17 14:28:59.843347+00:00,,t,40,74031218416888578,648518346487869652,74031218416888638,648518346481055200,[57647 99055  2033],[57683 99063  2034]
68,11317115,2022-11-17 14:28:59.843347+00:00,,t,21,73890893715133319,648518346486614449,73890893715113996,648518346481055200,[ 54373 112073   2917],[ 54405 112077   2917]
69,22416774,2022-11-17 14:28:59.843347+00:00,,t,32,74101999612114643,648518346486614449,74101999612117306,648518346481055200,[ 59577 111629   2284],[ 59601 111653   2285]
70,20840580,2022-11-17 14:28:59.843347+00:00,,t,25,73749949598657422,648518346484334375,73749949598654705,648518346481055200,[ 50259 105109   2037],[ 50253 105101   2035]
71,40041625,2022-11-17 14:28:59.843347+00:00,,t,51,73609143457709510,648518346484334375,73609143457720424,648518346481055200,[ 46563 102653   2078],[ 46541 102663   2079]
72,3559587,2022-11-17 14:28:59.843347+00:00,,t,22,74242393570160007,648518346487869652,74242393570135280,648518346481055200,[ 64829 102299   2399],[ 64835 102273   2398]
73,3559225,2022-11-17 14:28:59.843347+00:00,,t,17,74101931026888908,648518346465917744,74101931026910285,648518346481055200,[ 60113 110331   2550],[ 60103 110367   2551]
74,31262983,2022-11-17 14:28:59.843347+00:00,,t,23,73960849672561219,648518346500550069,73960849672568294,648518346481055200,[57251 98591  1977],[57241 98625  1978]
75,3604541,2022-11-17 14:28:59.843347+00:00,,t,20,74171956240721459,648518346507168287,74171956240700613,648518346481055200,[63425 98863  2656],[63427 98827  2657]
76,3604391,2022-11-17 14:28:59.843347+00:00,,t,38,74171956240875236,648518346459598852,74171956240774489,648518346481055200,[63107 98857  2679],[63093 98899  2679]
77,8593330,2022-11-17 14:28:59.843347+00:00,,t,29,73679512201905257,648518346490365448,73679512201897710,648518346481055200,[ 47893 104087   2077],[ 47871 104113   2077]
78,42719673,2022-11-17 14:28:59.843347+00:00,,t,57,74242393503131862,648518346465918000,74242393503096505,648518346481055200,[ 64611 100961   2280],[ 64629 100997   2282]
79,42719792,2022-11-17 14:28:59.843347+00:00,,t,30,74242393503083587,648518346509104762,74242393503086213,648518346481055200,[ 64821 101323   2280],[ 64857 101315   2280]
80,42719801,2022-11-17 14:28:59.843347+00:00,,t,46,74242393503063160,648518346482131092,74242393503086221,648518346481055200,[ 64903 101247   2271],[ 64869 101241   2272]
81,42719842,2022-11-17 14:28:59.843347+00:00,,t,17,74242393503053593,648518346465918000,74242393503055944,648518346481055200,[ 64895 100915   2265],[ 64933 100901   2267]
82,12662106,2022-11-17 14:28:59.843347+00:00,,t,29,73961262727546581,648518346507309433,73961262727544029,648518346481055200,[ 56639 112619   3358],[ 56665 112603   3358]
83,12662263,2022-11-17 14:28:59.843347+00:00,,t,33,73961262727733632,648518346507309433,73961262727736090,648518346481055200,[ 56955 112113   3436],[ 56951 112079   3437]
84,12662437,2022-11-17 14:28:59.843347+00:00,,t,38,73961262727500910,648518346501642569,73961262727411265,648518346481055200,[ 57193 112277   3346],[ 57211 112253   3346]
85,12662489,2022-11-17 14:28:59.843347+00:00,,t,33,73961262727436706,648518346501642569,73961262727518076,648518346481055200,[ 57259 112349   3349],[ 57287 112327   3349]
86,17510021,2022-11-17 14:28:59.843347+00:00,,t,30,73820249623304221,648518346501142157,73820249623314216,648518346481055200,[ 52419 102767   2029],[ 52403 102745   2029]
87,17510172,2022-11-17 14:28:59.843347+00:00,,t,25,73820249623333411,648518346501142157,73820249623377655,648518346481055200,[ 52681 103297   2043],[ 52657 103277   2045]
88,17510178,2022-11-17 14:28:59.843347+00:00,,t,13,73820249623319399,648518346486088594,73820249623316937,648518346481055200,[ 52695 103263   2033],[ 52667 103271   2034]
89,22597239,2022-11-17 14:28:59.843347+00:00,,t,67,73820387129236631,648518346520475702,73820387129221615,648518346481055200,[ 52467 107251   2085],[ 52499 107235   2085]
90,32156814,2022-11-17 14:28:59.843347+00:00,,t,12,73820181440536201,648518346495343183,73820181440560642,648518346481055200,[ 51337 100565   2993],[ 51369 100557   2994]
91,32156877,2022-11-17 14:28:59.843347+00:00,,t,35,73820181440573028,648518346495315795,73820181440565493,648518346481055200,[ 51523 100471   3000],[ 51487 100481   3000]
92,32156907,2022-11-17 14:28:59.843347+00:00,,t,34,73820181440595244,648518346495315795,73820181440607361,648518346481055200,[ 51545 100447   3003],[ 51511 100463   3004]
93,32156941,2022-11-17 14:28:59.843347+00:00,,t,55,73820181440597755,648518346493970464,73820181440607361,648518346481055200,[ 51503 100389   3014],[ 51549 100387   3014]
94,32160020,2022-11-17 14:28:59.843347+00:00,,t,24,74101587093891886,648518346492023852,74101587093894369,648518346481055200,[59797 98997  1870],[59773 98993  1870]
95,32160054,2022-11-17 14:28:59.843347+00:00,,t,37,74101587093905065,648518346492614075,74101587093907563,648518346481055200,[59787 99221  1875],[59815 99203  1876]
96,32160077,2022-11-17 14:28:59.843347+00:00,,t,18,74101587093905065,648518346492614075,74101587093916712,648518346481055200,[59809 99199  1885],[59853 99203  1886]
97,32157343,2022-11-17 14:28:59.843347+00:00,,t,13,73820181440676210,648518346489634764,73820181440670916,648518346481055200,[ 52173 100915   3039],[ 52157 100905   3038]
98,32157354,2022-11-17 14:28:59.843347+00:00,,t,41,73820181440673633,648518346489634764,73820181440681527,648518346481055200,[ 52197 101007   3041],[ 52181 101043   3041]
99,32165207,2022-11-17 14:28:59.843347+00:00,,t,76,73960918190902421,648518346474535874,73960918190897580,648518346481055200,[ 55887 101311   1621],[ 55875 101347   1622]
100,43347078,2022-11-17 14:28:59.843347+00:00,,t,21,73890686952715216,648518346490283016,73890686952712797,648518346481055200,[ 53725 104685   1760],[ 53755 104687   1760]
101,28734285,2022-11-17 14:28:59.843347+00:00,,t,18,73890618300267130,648518346490283016,73890618300269960,648518346481055200,[ 53499 103159   1853],[ 53467 103169   1853]
102,36484758,2022-11-17 14:28:59.843347+00:00,,t,47,74172024691826988,648518346490283016,74172024691826882,648518346481055200,[ 63271 101959   2162],[ 63251 101925   2163]
103,5281598,2022-11-17 14:28:59.843347+00:00,,t,22,74172093277161011,648518346487869652,74172093277161078,648518346481055200,[ 62497 102521   1916],[ 62511 102553   1917]
104,18990162,2022-11-17 14:28:59.843347+00:00,,t,24,74171956106587079,648518346487869652,74171956106595345,648518346481055200,[62743 99595  2431],[62713 99597  2432]
105,934797,2022-11-17 14:28:59.843347+00:00,,t,28,73960986977390413,648518346487869652,73960986977387874,648518346481055200,[ 57127 102661   1756],[ 57105 102667   1754]
106,4555106,2022-11-17 14:28:59.843347+00:00,,t,50,73820112251321990,648518346487869652,73820112251289072,648518346481055200,[ 51965 100207   2098],[ 51937 100195   2099]
107,17555593,2022-11-17 14:28:59.843347+00:00,,t,27,73820455714692384,648518346482131092,73820455714699797,648518346481055200,[ 52293 108691   1917],[ 52277 108729   1917]
108,24807989,2022-11-17 14:28:59.843347+00:00,,t,34,74101655880468892,648518346487869652,74101655880477165,648518346481055200,[ 59781 100655   2002],[ 59749 100657   2003]
109,28841781,2022-11-17 14:28:59.843347+00:00,,t,44,73820112184158357,648518346487869652,73820112184185040,648518346481055200,[ 52031 100305   1961],[ 52051 100325   1961]
110,25221860,2022-11-17 14:28:59.843347+00:00,,t,15,74171818600376212,648518346487869652,74171818600388783,648518346481055200,[62587 95665  2247],[62581 95711  2249]
111,25221892,2022-11-17 14:28:59.843347+00:00,,t,34,74171818600400968,648518346487869652,74171818600408489,648518346481055200,[62647 95669  2262],[62641 95697  2263]
112,41237867,2022-11-17 14:28:59.843347+00:00,,t,22,74242530874976435,648518346487869652,74242530874991630,648518346481055200,[ 64153 104485   2160],[ 64127 104515   2161]
113,32199234,2022-11-17 14:28:59.843347+00:00,,t,32,73890618233307189,648518346495874250,73890618233290920,648518346481055200,[ 54171 104169   1777],[ 54211 104163   1777]
114,12731602,2022-11-17 14:28:59.843347+00:00,,t,26,74312762381376795,648518346500832668,74312762381353846,648518346481055200,[ 65733 101767   2503],[ 65751 101765   2502]
115,17585554,2022-11-17 14:28:59.843347+00:00,,t,29,74031631002337013,648518346507309433,74031631002239846,648518346481055200,[ 57731 112553   2569],[ 57741 112529   2569]
116,17585943,2022-11-17 14:28:59.843347+00:00,,t,20,74031631002218644,648518346493970464,74031631002226459,648518346481055200,[ 58293 112009   2566],[ 58315 111991   2568]
117,17585968,2022-11-17 14:28:59.843347+00:00,,t,23,74031631002218644,648518346493970464,74031631002195437,648518346481055200,[ 58323 111993   2563],[ 58355 111977   2562]
118,15409308,2022-11-17 14:28:59.843347+00:00,,t,12,74242462423836066,648518346488488175,74242462423838783,648518346481055200,[ 63507 103873   2641],[ 63505 103917   2641]
119,8012311,2022-11-17 14:28:59.843347+00:00,,t,45,73890893580542380,648518346513923353,73890893580614797,648518346481055200,[ 53665 111941   2574],[ 53669 111905   2575]
120,8012344,2022-11-17 14:28:59.843347+00:00,,t,44,73890893580715370,648518346487968336,73890893580738887,648518346481055200,[ 53733 112343   2589],[ 53723 112307   2588]
121,37215131,2022-11-17 14:28:59.843347+00:00,,t,46,73749812159596755,648518346484749133,73749812159586953,648518346481055200,[ 50819 100371   2012],[ 50841 100389   2012]
122,37215173,2022-11-17 14:28:59.843347+00:00,,t,33,73749743440144643,648518346484749133,73749812159614385,648518346481055200,[ 50853 100341   2018],[ 50885 100357   2018]
123,42845163,2022-11-17 14:28:59.843347+00:00,,t,19,73961262459370836,648518346507309433,73961262459484739,648518346481055200,[ 57233 111465   2951],[ 57239 111495   2952]
124,42845181,2022-11-17 14:28:59.843347+00:00,,t,23,73961262459486087,648518346501162584,73961262459430449,648518346481055200,[ 57245 111563   2949],[ 57281 111543   2950]
125,12785830,2022-11-17 14:28:59.843347+00:00,,t,45,73820318275678434,648518346513923353,73820386995208564,648518346481055200,[ 53191 106477   1908],[ 53213 106501   1908]
126,9439541,2022-11-17 14:28:59.843347+00:00,,t,46,74101999880550166,648518346526268631,74101999880577931,648518346481055200,[ 61059 110619   2796],[ 61021 110601   2797]
127,41643374,2022-11-17 14:28:59.843347+00:00,,t,15,74101931026771676,648518346511989695,74101931026806205,648518346481055200,[ 60455 110221   2514],[ 60473 110247   2517]
128,15397127,2022-11-17 14:28:59.843347+00:00,,t,46,74031493495994048,648518346511989695,74031424776569847,648518346481055200,[ 57837 106517   2380],[ 57843 106491   2381]
129,17339115,2022-11-17 14:28:59.843347+00:00,,t,17,74031562349732410,648518346511989695,74031562349749948,648518346481055200,[ 59177 109889   2646],[ 59175 109873   2647]
130,20706514,2022-11-17 14:28:59.843347+00:00,,t,28,74031562550987299,648518346511989695,74031562550975130,648518346481055200,[ 57759 109543   2986],[ 57751 109511   2986]
131,37237220,2022-11-17 14:28:59.843347+00:00,,t,23,73820455781545120,648518346463229796,73820455781540171,648518346481055200,[ 51933 109199   1957],[ 51963 109213   1958]
132,37237356,2022-11-17 14:28:59.843347+00:00,,t,18,73820455781480838,648518346463229796,73820455781508071,648518346481055200,[ 52171 109011   1942],[ 52181 108991   1943]
133,37237364,2022-11-17 14:28:59.843347+00:00,,t,39,73820455781480838,648518346463229796,73820455781473061,648518346481055200,[ 52183 108973   1938],[ 52195 108947   1939]
134,20840809,2022-11-17 14:28:59.843347+00:00,,t,41,73749949598504063,648518346498567664,73749949598504023,648518346481055200,[ 50681 104743   1976],[ 50697 104747   1978]
135,36547248,2022-11-17 14:28:59.843347+00:00,,t,15,73820180836691657,648518346498567664,73820180836715825,648518346481055200,[ 51511 102323   1903],[ 51513 102293   1904]
136,36547278,2022-11-17 14:28:59.843347+00:00,,t,37,73820180836718541,648518346498567664,73820180836721103,648518346481055200,[ 51557 102301   1906],[ 51549 102275   1906]
137,8058875,2022-11-17 14:28:59.843347+00:00,,t,37,73749743977092884,648518346476514422,73749743977060326,648518346481055200,[49745 99049  3062],[49715 99065  3063]
138,18388515,2022-11-17 14:28:59.843347+00:00,,t,33,73890755806198282,648518346465918000,73890755806203952,648518346481055200,[ 53587 107477   1946],[ 53609 107507   1946]
139,18388517,2022-11-17 14:28:59.843347+00:00,,t,22,73890755806297635,648518346500661683,73890755806304542,648518346481055200,[ 53617 106667   1983],[ 53613 106623   1984]
140,18388519,2022-11-17 14:28:59.843347+00:00,,t,15,73890755806335049,648518346485825406,73890755806304542,648518346481055200,[ 53583 106695   1993],[ 53619 106693   1992]
141,18388527,2022-11-17 14:28:59.843347+00:00,,t,29,73890755806376159,648518346493820558,73890755806378703,648518346481055200,[ 53645 106813   2014],[ 53633 106787   2014]
142,18319227,2022-11-17 14:28:59.843347+00:00,,t,79,73890412410369339,648518346489293509,73890412410369371,648518346481055200,[54483 96721  2402],[54483 96755  2402]
143,22597362,2022-11-17 14:28:59.843347+00:00,,t,20,73820387129384497,648518346498670286,73820387129350164,648518346481055200,[ 52891 107227   2135],[ 52857 107207   2135]
144,22597386,2022-11-17 14:28:59.843347+00:00,,t,15,73820387129327375,648518346501642569,73820387129350136,648518346481055200,[ 52927 107165   2129],[ 52927 107153   2132]
145,12731604,2022-11-17 14:28:59.843347+00:00,,t,29,74312762381414458,648518346486128297,74312762381424726,648518346481055200,[ 65737 101517   2516],[ 65753 101551   2517]
146,179466,2022-11-17 14:28:59.843347+00:00,,t,16,74101587160800415,648518346494027367,74101587160818690,648518346481055200,[61217 98737  1940],[61199 98763  1939]
147,12950758,2022-11-17 14:28:59.843347+00:00,,t,47,73820455781807842,648518346504415980,73820455781755641,648518346481055200,[ 51551 109659   2041],[ 51585 109647   2041]
148,16902424,2022-11-17 14:28:59.843347+00:00,,t,32,74171955972221362,648518346508748418,74171955972218925,648518346481055200,[ 61717 100027   2105],[ 61703 100063   2105]
149,16902500,2022-11-17 14:28:59.843347+00:00,,t,41,74171955972123902,648518346500277308,74171955972127652,648518346481055200,[ 61879 100195   2070],[ 61863 100225   2070]
150,20840811,2022-11-17 14:28:59.843347+00:00,,t,12,73749949598477522,648518346513923353,73749949598472542,648518346481055200,[ 50679 105103   1967],[ 50699 105111   1968]
151,20840816,2022-11-17 14:28:59.843347+00:00,,t,33,73749949598457846,648518346507242105,73749949598472542,648518346481055200,[ 50741 105177   1965],[ 50709 105161   1966]
152,24435698,2022-11-17 14:28:59.843347+00:00,,t,42,74101862038769824,648518346500832668,74101862038791709,648518346481055200,[ 60649 107563   1954],[ 60661 107597   1956]
153,24662202,2022-11-17 14:28:59.843347+00:00,,t,43,73820662208577329,648518346504415980,73820662208592676,648518346481055200,[ 51821 115313   2531],[ 51835 115291   2533]
154,25715457,2022-11-17 14:28:59.843347+00:00,,t,37,73750018318178901,648518346498567664,73750018318320956,648518346481055200,[ 49755 106959   2054],[ 49713 106965   2054]
155,26424700,2022-11-17 14:28:59.843347+00:00,,t,47,73960986910358563,648518346506626718,73960986910375963,648518346481055200,[ 56727 102833   1646],[ 56745 102805   1647]
156,26424706,2022-11-17 14:28:59.843347+00:00,,t,31,73960986910364029,648518346506626718,73960986910375963,648518346481055200,[ 56733 102871   1647],[ 56753 102853   1649]
157,41885218,2022-11-17 14:28:59.843347+00:00,,t,28,73820249488892705,648518346492614075,73820249488905684,648518346481055200,[ 52337 103105   1694],[ 52363 103091   1694]
158,41885221,2022-11-17 14:28:59.843347+00:00,,t,42,73820249488940780,648518346492614075,73820249488905684,648518346481055200,[ 52355 103167   1689],[ 52367 103169   1690]
159,17668043,2022-11-17 14:28:59.843347+00:00,,t,21,73960849672692421,648518346494686197,73960849672673751,648518346481055200,[57103 99345  2016],[57133 99343  2016]
160,17668152,2022-11-17 14:28:59.843347+00:00,,t,33,73960849672783467,648518346482131092,73960849672774684,648518346481055200,[57337 99563  2045],[57303 99565  2046]
161,3864754,2022-11-17 14:28:59.843347+00:00,,t,50,74101793721914977,648518346487869652,74101793721942026,648518346481055200,[ 60631 106159   2713],[ 60655 106157   2713]
162,3864772,2022-11-17 14:28:59.843347+00:00,,t,44,74101793721971066,648518346487869652,74101793721973978,648518346481055200,[ 60697 106229   2729],[ 60673 106259   2729]
163,42897050,2022-11-17 14:28:59.843347+00:00,,t,37,74101862038570563,648518346489293509,74101862038711218,648518346481055200,[ 59999 107769   1936],[ 60029 107789   1937]
164,42897087,2022-11-17 14:28:59.843347+00:00,,t,13,74101862038754918,648518346489293509,74101862038727395,648518346481055200,[ 60061 107839   1946],[ 60087 107835   1945]
165,42896812,2022-11-17 14:28:59.843347+00:00,,t,49,74101862038806960,648518346497573110,74101862038765374,648518346481055200,[ 59495 108279   1953],[ 59503 108315   1953]
166,42896874,2022-11-17 14:28:59.843347+00:00,,t,37,74101862038765262,648518346489293509,74101862038757608,648518346481055200,[ 59671 108163   1954],[ 59687 108185   1954]
167,42896895,2022-11-17 14:28:59.843347+00:00,,t,71,74101862038762690,648518346489293509,74101862038684961,648518346481055200,[ 59725 108113   1934],[ 59735 108141   1934]
