,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
131,27490337,2022-11-17 14:28:59.843347+00:00,,t,53,72835155991176401,648518346490884899,72835155991178979,648518346496059082,[ 23079 106181   2077],[ 23043 106197   2077]
132,22585018,2022-11-17 14:28:59.843347+00:00,,t,17,72975893882194401,648518346488991501,72975893882185344,648518346496059082,[ 26903 105723   2846],[ 26865 105743   2847]
133,22585024,2022-11-17 14:28:59.843347+00:00,,t,24,72975893882194401,648518346488991501,72975893882185321,648518346496059082,[ 26903 105705   2849],[ 26873 105695   2849]
134,22155438,2022-11-17 14:28:59.843347+00:00,,t,39,72412944130263321,648518346477738254,72412944130294885,648518346496059082,[ 12117 105805   3306],[ 12087 105803   3307]
135,37112716,2022-11-17 14:28:59.843347+00:00,,t,25,72694281130799339,648518346479837078,72694281130833236,648518346496059082,[ 19475 101925   2187],[ 19477 101905   2187]
136,42512747,2022-11-17 14:28:59.843347+00:00,,t,35,72483037593860374,648518346486702383,72483037593824394,648518346496059082,[13907 96901  2501],[13929 96917  2500]
137,22188703,2022-11-17 14:28:59.843347+00:00,,t,47,72764443985233612,648518346515812858,72764443985226372,648518346496059082,[21193 94603  2741],[21169 94601  2740]
138,22188714,2022-11-17 14:28:59.843347+00:00,,t,33,72764443985233612,648518346515812858,72764443985245560,648518346496059082,[21221 94497  2742],[21183 94495  2743]
139,38950374,2022-11-17 14:28:59.843347+00:00,,t,36,72553406405260672,648518346494523112,72553406405275326,648518346496059082,[15287 96573  2688],[15293 96609  2689]
140,861374,2022-11-17 14:28:59.843347+00:00,,t,27,72342575050401367,648518346494523112,72342575050401346,648518346496059082,[  9613 104983   2594],[  9637 104947   2596]
141,19031352,2022-11-17 14:28:59.843347+00:00,,t,50,72694006387534828,648518346494523112,72694006387517796,648518346496059082,[18779 93949  2546],[18803 93971  2546]
142,43206119,2022-11-17 14:28:59.843347+00:00,,t,19,72483518831590835,648518346494523112,72483518831587011,648518346496059082,[ 14213 112045   2939],[ 14239 112031   2938]
143,41373774,2022-11-17 14:28:59.843347+00:00,,t,51,72553681551431470,648518346485450515,72553681551433995,648518346496059082,[ 16209 105723   3162],[ 16211 105691   3163]
144,972048,2022-11-17 14:28:59.843347+00:00,,t,67,72413080965170029,648518346466794350,72413080965188329,648518346496059082,[ 11209 110243   2116],[ 11219 110235   2118]
145,9879589,2022-11-17 14:28:59.843347+00:00,,t,33,72764443784085577,648518346480692225,72764443784106541,648518346496059082,[20817 96083  2433],[20799 96107  2433]
146,9526822,2022-11-17 14:28:59.843347+00:00,,t,16,72412943727525198,648518346504122720,72412943727543232,648518346496059082,[ 11313 105135   2496],[ 11325 105161   2498]
147,42718501,2022-11-17 14:28:59.843347+00:00,,t,24,72834881314635732,648518346526360791,72834881314643486,648518346496059082,[22815 98039  2473],[22789 98031  2474]
148,19384707,2022-11-17 14:28:59.843347+00:00,,t,31,72342781209027337,648518346479837078,72342781209060447,648518346496059082,[  8503 110859   2693],[  8519 110875   2692]
149,10115842,2022-11-17 14:28:59.843347+00:00,,t,33,72694418502943412,648518346486141124,72694418502947806,648518346496059082,[ 19735 105695   2133],[ 19703 105711   2132]
150,14930215,2022-11-17 14:28:59.843347+00:00,,t,15,72412943996036856,648518346486141124,72412943996059271,648518346496059082,[ 10993 104609   3035],[ 10975 104639   3035]
151,37249464,2022-11-17 14:28:59.843347+00:00,,t,17,72764512503438580,648518346486141124,72764512503455226,648518346496059082,[20713 96435  2381],[20693 96415  2383]
152,39221248,2022-11-17 14:28:59.843347+00:00,,t,46,72412944063024020,648518346486141124,72412944063031480,648518346496059082,[ 11543 105307   3118],[ 11563 105315   3120]
153,22650017,2022-11-17 14:28:59.843347+00:00,,t,37,72694281265267335,648518346481776543,72694281265260808,648518346496059082,[ 19739 101237   2485],[ 19719 101219   2485]
154,42718504,2022-11-17 14:28:59.843347+00:00,,t,26,72834881314588717,648518346488991501,72834881314632959,648518346496059082,[22801 97789  2460],[22791 97819  2461]
155,43846792,2022-11-17 14:28:59.843347+00:00,,t,18,72905456351529961,648518346488991501,72905456351541614,648518346496059082,[ 25809 104127   2776],[ 25781 104117   2776]
156,43846842,2022-11-17 14:28:59.843347+00:00,,t,20,72905456351543828,648518346488991501,72905456351543823,648518346496059082,[ 25865 104007   2777],[ 25845 104001   2779]
157,23688400,2022-11-17 14:28:59.843347+00:00,,t,30,72835156460879662,648518346492595641,72835156460889211,648518346496059082,[ 24205 105115   2989],[ 24171 105115   2989]
158,20259297,2022-11-17 14:28:59.843347+00:00,,t,53,72764443850959083,648518346488991501,72764443850961579,648518346496059082,[21373 95605  2462],[21387 95635  2463]
159,22672376,2022-11-17 14:28:59.843347+00:00,,t,29,72413149751634539,648518346502419623,72413149751640654,648518346496059082,[ 10805 110731   2200],[ 10829 110715   2201]
160,22672366,2022-11-17 14:28:59.843347+00:00,,t,21,72413149751879979,648518346494231291,72413149751931508,648518346496059082,[ 10843 110945   2310],[ 10819 110911   2310]
161,22672401,2022-11-17 14:28:59.843347+00:00,,t,43,72413149751654390,648518346502419623,72413149751640654,648518346496059082,[ 10823 110739   2203],[ 10849 110723   2203]
162,5910458,2022-11-17 14:28:59.843347+00:00,,t,26,72905525138216991,648518346498563568,72905525138224521,648518346496059082,[ 25745 104969   2924],[ 25775 104959   2925]
163,4320250,2022-11-17 14:28:59.843347+00:00,,t,16,72412875343531069,648518346501395555,72412875343526064,648518346496059082,[ 11587 103287   3098],[ 11561 103317   3098]
164,3765426,2022-11-17 14:28:59.843347+00:00,,t,38,72694281064137439,648518346479837078,72694281064233147,648518346496059082,[ 19481 101795   2181],[ 19493 101829   2181]
