,pre_skid,post_skid,pre_node,post_node,pre_pt_position_v3,post_pt_position_v3,pre_pt_position_v4,post_pt_position_v4,pre_pt_supervoxel_id,post_pt_supervoxel_id,pre_pt_root_id,post_pt_root_id
297,1651598,395949,18541583,18541582,[57636.86744186 99626.31627907  2953.        ],[57787.36976744 99553.81395349  2950.        ],"[57599.60232558139, 99659.9488372093, 2953.0]","[57749.859302325596, 99588.19186046514, 2950.0]",74031218886701276,74031218886787676,648518346467165191,648518346478173909
298,1651624,395949,18541589,18540427,[58001.99069767 99960.18604651  2944.        ],[57929.36511628 99892.81395349  2944.        ],"[57960.47209302325, 99994.5581395349, 2944.0]","[57886.59534883721, 99927.6918604651, 2944.0]",74031218886716157,74031218886740757,648518346496806049,648518346478173909
299,1651655,395949,18541596,18538277,[49616.72093023 97044.47674419  2564.        ],[49521.22093023 96953.97674419  2563.        ],"[49589.691860465115, 97032.20348837209, 2564.0]","[49497.191860465115, 96940.70348837209, 2563.0]",73749674989212036,73749674989211427,648518346511876543,648518346478173909
300,1651681,395949,18541602,18538254,[50004.72093023 96678.97674419  2566.        ],[50030.21860465 96854.47674419  2566.        ],"[49974.191860465115, 96663.70348837209, 2566.0]","[49999.18720930233, 96837.20348837209, 2566.0]",73749674989373097,73749674989295115,648518346491556776,648518346478173909
301,1651707,395949,18541608,18538247,[49965.21860465 96815.97674419  2556.        ],[50095.71627907 96893.4744186   2558.        ],"[49938.18720930233, 96794.70348837212, 2556.0]","[50067.68255813954, 96870.19883720932, 2558.0]",73749674989167118,73749674989173380,648518346491556776,648518346478173909
302,1651764,395949,18541621,18538331,[51833.69767442 96956.97674419  2608.        ],[51562.71162791 96833.4744186   2608.        ],"[51820.59302325581, 96954.18023255814, 2608.0]","[51550.67325581396, 96825.94883720932, 2608.0]",73820043800266074,73820043800263334,648518346490434652,648518346478173909
303,1651790,395949,18541627,18541281,[50406.20232558 98384.47674419  2832.        ],[50774.70232558 98663.98139535  2832.        ],"[50379.856976744195, 98418.18023255814, 2832.0]","[50756.606976744195, 98699.1941860465, 2832.0]",73749743909735845,73749743909725940,648518346494049783,648518346478173909
304,1651801,395949,18541630,18540510,[56790.86744186 99452.81860465  3029.        ],[56962.37209302 99555.32093023  3033.        ],"[56732.102325581414, 99476.20581395351, 3029.0]","[56909.61627906978, 99579.46279069771, 3033.0]",73960850209524394,73960850209526897,648518346490086542,648518346478173909
305,1651832,395949,18541638,18541637,[57708.36511628 99918.81395349  2946.        ],[57946.61395349 99885.56744186  2945.        ],"[57656.34534883721, 99952.44186046514, 2946.0]","[57903.59186046513, 99924.70232558143, 2945.0]",74031218886730883,74031218886740757,648518346497366296,648518346478173909
306,1651858,395949,18541645,18541644,[52090.20930233 96944.47674419  2624.        ],[51825.20930233 96867.7255814   2624.        ],"[52078.91860465116, 96915.45348837209, 2624.0]","[51819.41860465116, 96847.4511627907, 2624.0]",73820043800281667,73820043800317746,648518346490434652,648518346478173909
307,1651904,395949,18541655,18538094,[51882.20930233 96760.47906977  2628.        ],[51870.70930233 96911.97674419  2628.        ],"[51882.66860465116, 96729.4581395349, 2628.0]","[51873.87790697674, 96883.18023255814, 2628.0]",73820043800291755,73820043800317746,648518346496230519,648518346478173909
308,1651920,395949,18541659,18538094,[51868.20930233 96746.4744186   2627.        ],[51870.70930233 96911.97674419  2628.        ],"[51863.16860465116, 96716.69883720932, 2627.0]","[51873.87790697674, 96883.18023255814, 2628.0]",73820043800307313,73820043800317746,648518346496230519,648518346478173909
309,1651946,395949,18541666,18541665,[51791.95813953 96748.22790698  2640.        ],[52030.45813953 97003.72790698  2640.        ],"[51804.416279069774, 96718.70581395351, 2640.0]","[52041.87441860466, 96973.43372093026, 2640.0]",73820043800338293,73820043800348824,648518346496230519,648518346478173909
310,1651982,395949,18541676,18540365,[57987.55116279 99620.37674419  3009.        ],[58095.55348837 99537.87906977  3010.        ],"[57923.60232558141, 99652.00348837211, 3009.0]","[58030.356976744195, 99569.25813953488, 3010.0]",74031218953599489,74031218953633009,648518346497366296,648518346478173909
311,1652003,395949,18541681,18540361,[57976.05116279 99611.37209302  3005.        ],[58113.55116279 99539.87674419  3005.        ],"[57919.10232558139, 99645.74418604653, 3005.0]","[58057.15348837209, 99574.63023255812, 3005.0]",74031218953640961,74031218953633009,648518346497366296,648518346478173909
312,1652034,395949,18541689,18541688,[52311.54883721 96122.64651163  2563.        ],[52382.71860465 96285.47906977  2563.        ],"[52283.097674418605, 96086.04302325583, 2563.0]","[52352.43720930233, 96248.7081395349, 2563.0]",73819975013989281,73819975013959010,648518346467165191,648518346478173909
313,1652057,395949,18541696,18538339,[51899.20930233 96740.47906977  2624.        ],[52133.70930233 96740.97674419  2624.        ],"[51888.418604651175, 96714.2081395349, 2624.0]","[52118.168604651175, 96708.95348837212, 2624.0]",73820043800291755,73820043800296768,648518346496230519,648518346478173909
314,1652093,395949,18541704,18538335,[51853.20930233 96764.97674419  2629.        ],[52101.70697674 96831.97674419  2629.        ],"[51854.16860465116, 96736.45348837212, 2629.0]","[52098.12093023256, 96795.18023255814, 2629.0]",73820043800315060,73820043800307362,648518346496230519,648518346478173909
315,1652109,395949,18541708,18538334,[52254.20930233 96884.97674419  2631.        ],[52084.70930233 96865.47906977  2630.        ],"[52246.12790697676, 96844.68023255818, 2631.0]","[52081.62790697674, 96829.43720930234, 2630.0]",73820043800323062,73820043800320371,648518346490434652,648518346478173909
316,1652130,395949,18541713,18540858,[ 55547.11627907 101209.45581395   2577.        ],[ 55580.61860465 101286.95348837   2577.        ],"[55483.21511627908, 101224.57325581397, 2577.0]","[55516.23720930233, 101301.65697674421, 2577.0]",73960918727494794,73960918727317882,648518346492411775,648518346478173909
317,1652167,395949,18541724,18541723,[ 55092.11860465 101482.28837209   2569.        ],[ 54927.61627907 101303.78604651   2569.        ],"[55050.355813953494, 101506.11511627912, 2569.0]","[54891.84883720931, 101324.85813953492, 2569.0]",73890549916501054,73890549916508256,648518346490434652,648518346478173909
318,1652188,395949,18541729,18539060,[51398.24418605 98193.82325581  2565.        ],[51463.74651163 98066.3255814   2565.        ],"[51363.73837209304, 98167.89651162791, 2565.0]","[51430.239534883716, 98040.72674418607, 2565.0]",73820043733411280,73820043733397712,648518346479717014,648518346478173909
319,1652234,395949,18541739,18539076,[51514.24418605 97960.82790698  2567.        ],[51477.24651163 98039.8255814   2567.        ],"[51483.48837209302, 97939.40581395349, 2567.0]","[51444.743023255825, 98018.90116279072, 2567.0]",73820043733381688,73820043733472981,648518346497328001,648518346478173909
320,1652265,395949,18541747,18541746,[ 62882.66046512 103243.48837209   3266.        ],[ 62721.1627907  103176.98372093   3266.        ],"[62923.481395348856, 103311.21511627907, 3266.0]","[62757.65116279072, 103247.934883721, 3266.0]",74172094015136048,74172094015133325,648518346494792867,648518346369124549
321,1652286,395949,18541753,18541752,[ 62780.66046512 103239.48837209   3280.        ],[ 62676.1627907  103209.98604651   3280.        ],"[62823.231395348856, 103321.71511627907, 3280.0]","[62716.98837209304, 103292.20813953491, 3280.0]",74172094015183053,74172094015127556,648518346494792867,648518346478173909
322,1652312,395949,18541759,18539935,[ 62583.6627907  103253.99069767   3293.        ],[ 62629.1627907  103177.48837209   3293.        ],"[62590.57558139536, 103334.48139534885, 3293.0]","[62636.23837209304, 103256.46511627911, 3293.0]",74172094015230734,74172094015215595,648518346494792867,648518346365900844
323,1652338,395949,18541765,18540568,[ 55075.63488372 101063.74418605   2719.        ],[ 54963.13488372 100962.24651163   2719.        ],"[55068.90465116281, 101117.23255813951, 2719.0]","[54956.15465116281, 101012.48953488372, 2719.0]",73890550050503649,73890550050484067,648518346486764003,648518346478173909
324,1652399,395949,18541778,18539014,[51819.60697674 97657.33255814  2629.        ],[51834.10697674 97876.83255814  2629.        ],"[51823.213953488375, 97635.1651162791, 2629.0]","[51836.213953488375, 97855.41511627907, 2629.0]",73820043800323434,73820043800315777,648518346493950475,648518346344947528
325,1652421,395949,18541783,18539011,[51729.60697674 98104.33023256  2632.        ],[51905.60697674 97902.33255814  2632.        ],"[51727.213953488375, 98088.91046511629, 2632.0]","[51909.32093023256, 97877.24767441864, 2632.0]",73820043800318515,73820043800323603,648518346474485698,648518346344947528
326,1652447,395949,18541789,18538007,[54821.55581395 97992.01395349  2637.        ],[54696.55581395 97895.01395349  2636.        ],"[54824.36162790698, 97955.02790697673, 2637.0]","[54705.61162790698, 97858.52790697676, 2636.0]",73890412544542842,73890412544524802,648518346488857322,648518346478173909
327,1652483,395949,18541797,18538002,[54919.55813953 98052.01395349  2642.        ],[54679.05581395 97829.51162791  2642.        ],"[54922.36627906977, 98019.52790697673, 2642.0]","[54685.11162790698, 97790.52325581398, 2642.0]",73890412544542903,73890412544537408,648518346488857322,648518346478173909
328,1652499,395949,18541801,18540235,[ 59571.81395349 111728.80930233   2816.        ],[ 59483.31395349 111651.30697674   2816.        ],"[59593.19186046512, 111795.67790697678, 2816.0]","[59504.44186046512, 111714.67093023258, 2816.0]",74101999880625605,74101999880635489,648518346491021935,648518346491021935
329,1652525,395949,18541807,18538613,[51368.70930233 96523.72093023  2689.        ],[51434.70930233 96680.97674419  2689.        ],"[51366.918604651175, 96524.94186046513, 2689.0]","[51433.16860465116, 96681.95348837212, 2689.0]",73820043800444310,73820043800460513,648518346497366296,648518346478173909
330,1652566,395949,18541816,18539116,[50438.99069767 98964.08372093  2572.        ],[50666.48837209 99203.91627907  2572.        ],"[50407.72209302327, 98956.25116279072, 2572.0]","[50644.476744186046, 99203.83255813955, 2572.0]",73749743775287470,73749743775303967,648518346518660319,648518346489808118
331,1652582,395949,18541820,18539114,[50764.98837209 99098.08837209  2569.        ],[50685.48837209 99214.92093023  2569.        ],"[50738.96511627909, 99089.76511627909, 2569.0]","[50662.97674418606, 99210.84186046512, 2569.0]",73749743708688445,73749743708831243,648518346511876543,648518346489808118
332,1652603,395949,18541825,18539114,[50460.98837209 99014.08372093  2569.        ],[50685.48837209 99214.92093023  2569.        ],"[50433.476744186046, 99006.41744186048, 2569.0]","[50662.97674418606, 99210.84186046512, 2569.0]",73749743708698826,73749743708831243,648518346518660319,648518346489808118
333,1652610,395949,18541827,18539110,[50381.98837209 98919.41860465  2565.        ],[50672.48837209 99209.92093023  2565.        ],"[50344.976744186046, 98909.83720930232, 2565.0]","[50636.22674418606, 99207.84186046512, 2565.0]",73749743708658240,73749743708715191,648518346518660319,648518346518660319
334,1652626,395949,18541831,18539040,[52354.61395349 97996.3255814   2647.        ],[52399.11395349 98175.82093023  2647.        ],"[52373.84186046513, 97989.72674418607, 2647.0]","[52413.59186046513, 98174.71279069771, 2647.0]",73820043800351894,73820043800351990,648518346506426914,648518346345097288
335,1652642,395949,18541835,18539021,[52050.60930233 98076.3255814   2646.        ],[52169.10930233 98003.82325581  2646.        ],"[52055.96860465116, 98067.65116279072, 2646.0]","[52179.71860465118, 97997.39651162791, 2646.0]",73820043800369200,73820043800339030,648518346491556776,648518346491556776
336,1652670,395949,18541842,18541841,[51399.88372093 96467.64651163  2569.        ],[51598.38372093 96505.14418605  2569.        ],"[51368.26744186047, 96438.79302325583, 2569.0]","[51562.90116279069, 96475.43255813954, 2569.0]",73820043733391638,73820043733378641,648518346497328001,648518346478173909
337,1652701,395949,18541849,18540281,[ 62636.31627907 110800.07906977   2602.        ],[ 62745.81395349 110894.58139535   2602.        ],"[62619.94883720928, 110831.48720930236, 2602.0]","[62729.12790697675, 110925.66279069768, 2602.0]",74172368557453013,74172368557463250,648518346489559639,648518346478173909
338,1652728,395949,18541855,18541152,[51881.18837209 93197.17209302  2853.        ],[51794.68837209 93212.6744186   2854.        ],"[51860.56511627906, 93217.01627906981, 2853.0]","[51772.126744186055, 93233.09883720931, 2854.0]",73819906495516985,73819906495503711,648518346485841860,648518346485841860
339,1652759,395949,18541862,18541150,[51857.18604651 93347.17209302  2856.        ],[51792.68837209 93211.6744186   2856.        ],"[51837.87209302325, 93363.59418604654, 2856.0]","[51768.126744186055, 93230.34883720931, 2856.0]",73819906495517064,73819906495519369,648518346511876543,648518346478173909
340,1652775,395949,18541866,18541144,[51684.18604651 93105.1744186   2863.        ],[51832.68604651 93197.6744186   2863.        ],"[51641.37209302327, 93127.09883720931, 2863.0]","[51798.30813953488, 93217.27325581397, 2863.0]",73819906495551969,73819906495572729,648518346482609961,648518346482609961
341,1652811,395949,18541874,18539876,[ 63011.59069767 101265.38604651   3477.        ],[ 63016.09302326 101107.88372093   3476.        ],"[62979.77209302329, 101287.40813953489, 3477.0]","[62987.18604651163, 101130.51744186049, 3476.0]",74172025429778869,74172025429723683,648518346483855023,648518346482725673
342,1652827,395949,18541878,18538950,[52245.34186047 96926.09302326  2793.        ],[52450.84186047 96713.59069767  2793.        ],"[52229.27558139535, 96946.77906976745, 2793.0]","[52448.77558139535, 96727.52209302329, 2793.0]",73820043867518777,73820043867511007,648518346502822899,648518346347001834
343,1652863,395949,18541886,18538946,[52258.34418605 96879.09767442  2804.        ],[52520.84186047 96827.59534884  2801.        ],"[52254.78255813955, 96894.79302325581, 2804.0]","[52522.93372093023, 96840.6906976744, 2801.0]",73820043867528331,73820043867536041,648518346502822899,648518346347059434
344,1652880,395949,18541890,18540328,[60080.65348837 98692.13023256  2983.        ],[60189.15348837 98812.62790698  2983.        ],"[60049.96046511629, 98708.8906976744, 2983.0]","[60161.05697674418, 98831.0058139535, 2983.0]",74101587697735038,74101587697725070,648518346515513594,648518346487665131
345,1652906,395949,18541896,18538987,[51865.6        98162.34883721  2644.        ],[51658.1        98262.84883721  2644.        ],"[51873.2, 98156.6976744186, 2644.0]","[51661.2, 98259.69767441862, 2644.0]",73820043800356987,73820043800352005,648518346491556776,648518346478173909
346,1652928,395949,18541905,18537926,[55425.42790698 95879.78139535  2621.        ],[55529.93023256 96014.27906977  2621.        ],"[55428.03372093023, 95821.09418604651, 2621.0]","[55533.86046511629, 95957.8081395349, 2621.0]",73960712569172207,73960712569177464,648518346517463656,648518346478173909
347,1652969,395949,18541914,18540253,[ 62775.24651163 110409.24418605   2678.        ],[ 63010.74418605 110465.74418605   2679.        ],"[62784.239534883716, 110457.48255813956, 2678.0]","[63015.232558139556, 110523.23255813956, 2679.0]",74172299838176933,74172299838235760,648518346497577462,648518346478173909
348,1653005,395949,18541922,18539145,[ 48856.39069767 100372.62325581   2643.        ],[ 48690.89302326 100334.12093023   2644.        ],"[48872.28139534885, 100389.74651162792, 2643.0]","[48707.536046511625, 100350.24186046512, 2644.0]",73679443750950246,73679375031483725,648518346497366296,648518346494696875
349,1653046,395949,18541932,18541931,[ 48628.18604651 100224.62325581   2649.        ],[ 48718.89534884 100378.62790698   2649.        ],"[48648.37209302327, 100239.99651162792, 2649.0]","[48738.93604651164, 100395.13372093024, 2649.0]",73679375031472619,73679443750958492,648518346494696875,648518346478173909
350,1653067,395949,18541937,18537518,[53923.5        94238.26976744  2616.        ],[53725.         94196.76744186  2616.        ],"[53917.75, 94187.80930232558, 2616.0]","[53713.0, 94134.55232558138, 2616.0]",73890275105472764,73890275105472630,648518346497328001,648518346481892695
351,1653088,395949,18541942,18537495,[53873.         94396.08372093  2639.        ],[53936.49767442 94579.08372093  2639.        ],"[53891.5, 94342.75116279068, 2639.0]","[53954.49302325582, 94525.25116279072, 2639.0]",73890343825045006,73890343825050415,648518346497328001,648518346478173909
352,1653104,395949,18541946,18540662,[53710.37209302 99964.06976744  2548.        ],[53521.87209302 99762.57209302  2548.        ],"[53664.86627906978, 99957.70930232559, 2548.0]","[53481.616279069756, 99746.21627906979, 2548.0]",73890481196960391,73890481196962741,648518346497328001,648518346478173909
353,1653135,395949,18541953,18537703,[56093.93953488 98216.29302326  2628.        ],[55933.4372093  98256.79534884  2627.        ],"[56072.06860465116, 98196.62906976744, 2628.0]","[55907.87441860465, 98240.8406976744, 2627.0]",73960781288653053,73960781288658067,648518346497366296,648518346524650522
354,1653156,395949,18541958,18537695,[55827.93488372 98088.29302326  2619.        ],[55959.4372093  98099.79069767  2619.        ],"[55788.869767441865, 98075.08604651163, 2619.0]","[55918.37441860465, 98084.83139534883, 2619.0]",73960781288626743,73960781288626908,648518346465910320,648518346478173909
355,1653167,395949,18541961,18541055,[56297.60465116 98171.82325581  2808.        ],[56419.10697674 98132.3255814   2810.        ],"[56277.45930232559, 98156.39651162791, 2808.0]","[56397.57093023256, 98105.97674418607, 2810.0]",73960781355922086,73960781355952222,648518346438957000,648518346478173909
356,1653203,395949,18541969,18541160,[53952.91860465 94901.29302326  3104.        ],[54154.41860465 94926.29302326  3105.        ],"[53935.75581395348, 94874.62906976744, 3104.0]","[54142.587209302335, 94903.58604651163, 3105.0]",73890344093331711,73890344093351973,648518346497366296,648518346453486368
357,1653229,395949,18541975,18540890,[ 55565.11627907 101568.96046512   2581.        ],[ 55526.61627907 101426.46046512   2581.        ],"[55500.84883720931, 101588.38139534889, 2581.0]","[55465.23255813954, 101445.17093023259, 2581.0]",73960918727483757,73960918727318817,648518346497366296,648518346478173909
358,1653250,395949,18541980,18540907,[ 54212.96976744 101736.81395349   2565.        ],[ 54068.46976744 101625.31162791   2565.        ],"[54189.93953488371, 101762.37790697673, 2565.0]","[54046.40930232559, 101647.93488372094, 2565.0]",73890549916501959,73890549916520433,648518346492932016,648518346478173909
359,1653271,395949,18541985,18540903,[ 54606.11627907 101303.45116279   2581.        ],[ 54837.61627907 101328.95348837   2581.        ],"[54578.84883720929, 101335.60348837211, 2581.0]","[54809.34883720931, 101362.11046511628, 2581.0]",73890549983359096,73890549983325907,648518346472231218,648518346478173909
360,1653292,395949,18541990,18540590,[ 54920.23255814 100472.27906977   2663.        ],[ 54958.73255814 100674.78139535   2663.        ],"[54897.21511627907, 100495.3081395349, 2663.0]","[54938.46511627907, 100703.31279069767, 2663.0]",73890549983571151,73890549983561884,648518346472231218,648518346478173909
361,1653328,395949,18541998,18537883,[55436.69302326 98144.54186047  2570.        ],[55425.44186047 98237.29767442  2570.        ],"[55392.13604651163, 98143.33372093024, 2570.0]","[55376.38372093023, 98238.09534883723, 2570.0]",73960781288398878,73960781288404271,648518346511876543,648518346478173909
362,1653359,395949,18542005,18537897,[55458.94186047 98148.29302326  2573.        ],[55441.43953488 98098.79069767  2574.        ],"[55417.883720930244, 98152.58604651163, 2573.0]","[55402.81860465116, 98101.62209302328, 2574.0]",73960781288398672,73960781288395614,648518346511876543,648518346511876543
363,1653395,395949,18542014,18542013,[51339.21395349 96643.98139535  2592.        ],[51645.38139535 96542.64651163  2592.        ],"[51319.891860465126, 96636.1941860465, 2592.0]","[51622.262790697685, 96540.54302325583, 2592.0]",73820043800215679,73820043800223212,648518346497328001,648518346478173909
364,1653452,395949,18542027,18540550,[57330.61860465 99550.87906977  2851.        ],[57247.11627907 99414.38139535  2851.        ],"[57300.605813953494, 99563.63720930237, 2851.0]","[57215.59883720931, 99425.64418604653, 2851.0]",73960850142243018,73960850142250971,648518346490434652,648518346498417201
365,1653473,395949,18542032,18537740,[55550.9372093  98199.79069767  2604.        ],[55650.4372093  98232.28837209  2604.        ],"[55513.06162790698, 98193.87209302324, 2604.0]","[55611.37441860465, 98223.32674418608, 2604.0]",73960781288587180,73960781288597649,648518346467165191,648518346478173909
366,1653490,395949,18542037,18537535,[54053.54651163 93018.21860465  2620.        ],[53855.64418605 92964.76744186  2620.        ],"[54058.139534883725, 92977.15581395353, 2620.0]","[53857.788372093026, 92924.03488372095, 2620.0]",73890275105495556,73890275105488785,648518346479717014,648518346427760841
367,1653521,395949,18542044,18537489,[54550.76046512 95712.77674419  2681.        ],[54300.26046512 95647.2744186   2681.        ],"[54540.28139534883, 95681.58023255815, 2681.0]","[54295.03139534885, 95613.32325581399, 2681.0]",73890343825131359,73890343825164097,648518346490434652,648518346478173909
368,1653548,395949,18542078,18542077,[50304.21860465 97118.97674419  2549.        ],[50106.71860465 97031.4744186   2549.        ],"[50286.43720930234, 97100.20348837209, 2549.0]","[50088.68720930234, 97014.44883720932, 2549.0]",73749674989167279,73749674989142204,648518346497366296,648518346497366296
369,1653574,395949,18542084,18538301,[51317.21395349 96611.97674419  2539.        ],[51355.71162791 96879.47674419  2539.        ],"[51303.92790697675, 96577.20348837209, 2539.0]","[51344.67325581396, 96849.95348837209, 2539.0]",73820043733335619,73820043733318719,648518346488678897,648518346478173909
370,1653605,395949,18542091,18539193,[58556.34883721 98977.82790698  2951.        ],[58597.84883721 99054.8255814   2951.        ],"[58527.19767441861, 98990.40581395349, 2951.0]","[58566.44767441861, 99066.90116279072, 2951.0]",74031218886884984,74031218886736573,648518346491556776,648518346466044720
371,1653616,395949,18542095,18542094,[54151.54883721 92956.17674419  2612.        ],[53892.09302326 93048.72093023  2612.        ],"[54148.39651162791, 92919.78023255813, 2612.0]","[53886.43604651163, 93005.19186046513, 2612.0]",73890275105471747,73890275105478967,648518346479717014,648518346478173909
372,1653627,395949,18542098,18540435,[57917.8627907  99951.31627907  2938.        ],[57883.36511628 99777.81395349  2938.        ],"[57873.58837209303, 99973.9488372093, 2938.0]","[57843.46046511628, 99801.50581395347, 2938.0]",74031218886705884,74031218886691993,648518346496806049,648518346478173909
373,1653648,395949,18542103,18540515,[56793.8744186  99455.82093023  3039.        ],[56912.37209302 99568.32093023  3039.        ],"[56747.87325581396, 99466.96279069771, 3039.0]","[56864.24418604652, 99579.39186046514, 3039.0]",73960850209589250,73960850209524490,648518346490086542,648518346478173909
374,1653669,395949,18542108,18538385,[52251.22093023 96076.98372093  2546.        ],[52294.72093023 96188.48139535  2546.        ],"[52232.66279069767, 96030.45116279075, 2546.0]","[52272.941860465115, 96139.71279069767, 2546.0]",73819975013880876,73819975013903193,648518346467165191,648518346478173909
375,1653685,395949,18542112,18538640,[51545.20930233 96525.47906977  2676.        ],[51430.71162791 96605.97674419  2677.        ],"[51536.91860465116, 96517.4581395349, 2676.0]","[51425.67325581396, 96600.70348837212, 2677.0]",73820043800431213,73820043800450369,648518346497328001,648518346478173909
376,1653711,395949,18542118,18541133,[52341.87209302 93897.68837209  2165.        ],[52574.37209302 94033.19069767  2165.        ],"[52311.616279069756, 93854.06511627906, 2165.0]","[52539.744186046504, 93988.88139534884, 2165.0]",73819906093042014,73819906093055674,648518346467165191,648518346478173909
377,1653733,395949,18542124,18537877,[54412.44186047 98934.28837209  2467.        ],[54575.44186047 98923.79069767  2467.        ],"[54392.883720930244, 98926.32674418605, 2467.0]","[54556.63372093023, 98919.08139534885, 2467.0]",73890481196767531,73890481196762258,648518346466654318,648518346478173909
378,1653774,395949,18542133,18537787,[55295.94186047 98657.79069767  2537.        ],[55253.44186047 98437.28837209  2537.        ],"[55243.575581395344, 98651.12209302328, 2537.0]","[55200.825581395344, 98422.86511627912, 2537.0]",73890481196914715,73890481196937574,648518346467165191,648518346478173909
379,1653790,395949,18542137,18537579,[55945.93488372 97291.30232558  2619.        ],[55918.43488372 97545.8         2617.        ],"[55919.119767441865, 97237.60465116278, 2619.0]","[55889.5546511628, 97498.65000000001, 2617.0]",73960781288626243,73960781288626398,648518346478528340,648518346451541124
380,1653826,395949,18542145,18538973,[52065.6        98201.34883721  2663.        ],[51997.1        98250.85116279  2663.        ],"[52046.7, 98201.6976744186, 2663.0]","[51975.95, 98253.2023255814, 2663.0]",73820043800399782,73820043800383848,648518346491556776,648518346478173909
381,1653852,395949,18542152,18542151,[ 46822.08139535 105190.90232558   2796.        ],[ 47123.43023256 105090.40697674   2796.        ],"[46838.24418604652, 105203.45697674419, 2796.0]","[47140.36046511629, 105103.81395348837, 2796.0]",73609212512918124,73679581257078782,648518346497328001,648518346478173909
382,1653878,395949,18542158,18539026,[52372.60465116 98003.32093023  2650.        ],[52193.10697674 98025.82093023  2650.        ],"[52379.70930232559, 97998.14186046514, 2650.0]","[52193.213953488375, 98020.14186046514, 2650.0]",73820043800383640,73820043800371563,648518346506426914,648518346345097288
383,1653894,395949,18542162,18538988,[51747.60232558 98576.34883721  2656.        ],[51669.10232558 98378.85116279  2656.        ],"[51724.9546511628, 98574.6976744186, 2656.0]","[51646.3069767442, 98371.8034883721, 2656.0]",73820112519894952,73820112519875404,648518346465914672,648518346478173909
384,1653915,395949,18542167,18537995,[54832.04883721 98020.51162791  2644.        ],[54846.55116279 97894.01162791  2645.        ],"[54830.89651162791, 97986.78488372093, 2644.0]","[54850.90348837211, 97864.03488372093, 2645.0]",73890412544537557,73890412544553043,648518346488857322,648518346478173909
385,1653961,395949,18542177,18538651,[53951.20697674 97860.46511628  2672.        ],[53716.70697674 97841.9627907   2672.        ],"[53934.66395348837, 97855.43023255814, 2672.0]","[53700.41395348837, 97838.92558139536, 2672.0]",73890412544610832,73890412544629172,648518346479717014,648518346478173909
386,1653972,395949,18542180,18540845,[ 55392.11162791 101217.44883721   2559.        ],[ 55292.61162791 101366.94883721   2560.        ],"[55338.22325581395, 101221.64767441864, 2559.0]","[55240.83488372095, 101375.34651162791, 2560.0]",73960918660614306,73890549916508596,648518346488857322,648518346478173909
387,1654003,395949,18542187,18538931,[52547.33953488 96560.08837209  2851.        ],[52502.84186047 96433.59069767  2850.        ],"[52551.768604651166, 96597.51511627909, 2851.0]","[52509.93372093023, 96468.43139534886, 2850.0]",73820043934476917,73820043934446734,648518346492098955,648518346478173909
388,1654039,395949,18542196,18542195,[58556.70465116 99599.65116279  2942.        ],[58373.20232558 99773.15348837  2942.        ],"[58527.409302325585, 99605.3023255814, 2942.0]","[58343.106976744195, 99784.21046511631, 2942.0]",74031218886694758,74031218886691998,648518346465917744,648518346478173909
389,1654070,395949,18542203,18538285,[49776.21627907 96850.47209302  2579.        ],[49846.71860465 96677.97209302  2576.        ],"[49750.89883720931, 96845.91627906982, 2579.0]","[49819.68720930234, 96670.19418604654, 2576.0]",73749675055803920,73749675056018562,648518346497366296,648518346343677163
390,1654121,395949,18542214,18538174,[50734.22325581 97218.4744186   2552.        ],[50823.72093023 97328.97674419  2552.        ],"[50716.919767441876, 97195.17325581398, 2552.0]","[50803.191860465115, 97303.70348837209, 2552.0]",73749674989164443,73749674989153399,648518346476789264,648518346478173909
391,1654147,395949,18542220,18539088,[51071.10465116 98344.06976744  2567.        ],[51290.10465116 98356.0744186   2565.        ],"[51029.70930232559, 98326.63953488372, 2567.0]","[51253.70930232559, 98333.6488372093, 2565.0]",73749743708694371,73820112452884477,648518346496230519,648518346478173909
392,1654243,395949,18542932,18542929,[52024.8372093 96136.0744186  2986.       ],[52177.8372093  95851.57674419  2987.        ],"[52005.174418604656, 96203.8988372093, 2986.0]","[52157.761627906984, 95925.23023255815, 2987.0]",73819975282132554,73819975282134943,648518346476789264,648518346478173909
